	Link	Name	average_score	space_score	position_score	quality_score	serve_score	price_score	address	district	views	review_count	price_range	open hours	close hours	suitable_time	last_pickup_time	prepare_time	holiday	type	capacity	style	suitable_with	serves	available
24	/ho-chi-minh/com-ga-hai-nam-au-co	Cơm Gà Hải Nam - Âu Cơ	8.4	8.5	8.5	8.6	8.3	8.4	95 - 97 Âu Cơ, P.14	Quận 11	17.1K	169	25.000đ - 55.000đ	10:30 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	100 người lớn	Món Việt ,Món Á ,Món Trung Hoa ,Singapore	Đãi tiệc,Ăn gia đình,Uống bia - Nhậu,Tiếp khách,Giao tận nơi,Takeaway - Mang về	Thịt Gà,Vịt quay,Cơm Chiên,Thịt Heo,Cơm,Bia,Nước ngọt	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
25	/ho-chi-minh/com-ga-xoi-mo-cao-thang	Cơm Gà Hải Nam & Xối Mỡ - Cao Thắng	5.9	5.7	6.4	6.1	5.4	5.9	92C Cao Thắng, P. 4	Quận 3	15.2K	56	35.000đ - 100.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	08:30 PM	Khoảng 10 - 20 phút	Các ngày lễ trong năm	Quán ăn	20 người lớn	Món Việt ,Món Á ,Món Trung Hoa	Ăn gia đình	Thịt Gà,Heo quay,Vịt quay,Thịt Ếch,Cơm Chiên,Thịt Bò,Bún,Gà ta,Gà xối mỡ,Mì,Miến,Cơm văn phòng,Cơm	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
26	/ho-chi-minh/royaltea-tra-sua-hong-kong-bach-dang	Royaltea - Trà Sữa Hồng Kông - Bạch Đằng	4.8	4.8	5.3	4.2	4.8	5.0	427 Bạch Đằng, P. 15	Quận Bình Thạnh	16.9K	213	30.000đ - 50.000đ	08:30 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	22:45	Khoảng 7 - 10 phút	Các ngày lễ trong năm	Café/Dessert	50 người lớn	Món Á ,Món Trung Hoa	Hẹn hò,Họp nhóm,Takeaway - Mang về	Trà,Thức uống,Trà sữa,Sữa	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
27	/ho-chi-minh/1st-tea-quan-tra-sua	1St Tea - Quán Trà Sữa	7.6	7.5	7.6	7.6	7.6	7.7	60D - 60E Nguyễn Thông, P. 9	Quận 3	10.4K	140	15.000đ - 30.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	21:45	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Café/Dessert	40 người lớn	Món Việt	Hẹn hò,Họp nhóm,Thư giãn,Takeaway - Mang về	Thức uống,Trà sữa	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
28	/ho-chi-minh/say-cafe	Say Cafe - Acoustic	7.3	7.1	7.3	7.4	7.5	7.1	60 Trần Minh Quyền, P. 11	Quận 10	78.2K	99	30.000đ - 66.000đ	17:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 3 - 5 phút	Nghỉ tết truyền thống	Café/Dessert	60 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Hẹn hò,Họp nhóm,Tiếp khách,Thư giãn,Nghe nhạc,Đọc sách - học bài	Café - Kem,Sinh tố - Nước ép	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống ']
29	/ho-chi-minh/happy-bbq-3-xien-nuong-dong-gia-5k-ta-quang-buu	Happy BBQ 4 Xiên Nướng Đồng Giá 5K - Tạ Quang Bửu	7.5	7.4	7.3	7.5	7.4	8.0	Tạ Quang Bửu (Đối Diện Sân Bóng Cao Lỗ), P. 4	Quận 8	59.5K	36	5.000đ - 10.000đ	16:00 	 22:00	Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Việt	Hẹn hò,Uống bia - Nhậu,Họp nhóm,BBQ - Món Nướng	Thịt Gà,Thịt Bò,Hải sản,Thức uống	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
30	/ho-chi-minh/happy-bbq-4-xien-nuong-su-van-hanh	Happy BBQ 1 Xiên Nướng Đồng Giá 5K - Sư Vạn Hạnh	7.1	7.4	7.0	7.1	6.7	7.1	824/28Q Sư Vạn Hạnh, P. 12	Quận 10	47.8K	125	5.000đ - 5.000đ	15:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè	50 người lớn	Món Việt	Họp nhóm,Ăn vặt,Takeaway - Mang về,Ăn Fastfood	Ăn vặt - Ăn nhẹ	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời ', 'Giữ xe máy miễn phí ', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
31	/ho-chi-minh/mup-cake-nguyen-huu-canh	Mup Cake - Nguyễn Hữu Cảnh	8.1	7.2	7.2	8.9	8.8	8.5	180/45/13 Nguyễn Hữu Cảnh, P. 22	Quận Bình Thạnh	20.5K	107	20.000đ - 210.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM			Shop Online		Món Việt		Bánh mì,Bánh - Kẹo,Ăn vặt - Ăn nhẹ	['Có giao hàng ', 'Cho mua về', 'Nên đặt trước ', 'Có xuất hóa đơn đỏ']
32	/ho-chi-minh/di-bay-bun-mam-nem-da-nang	Dì Bảy - Bún Mắm Nêm Đà Nẵng	7.0	6.8	6.7	7.4	7.1	7.0	199 Bàu Cát, P. 14	Quận Tân Bình	41.9K	104	30.000đ - 55.000đ	07:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Quán ăn	20 người lớn	Món Miền Trung	Ăn gia đình,Họp nhóm,Ăn vặt	Bún,Thịt Heo,Chè,Mì,Món nước,Miến,Bánh - Kẹo,Bánh bèo,Ăn vặt - Ăn nhẹ,Bánh tằm,Trứng vịt lộn	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
33	/ho-chi-minh/di-bay-bun-mam-nem-da-nang-nguyen-thai-binh	Dì Bảy - Bún Mắm Nêm Đà Nẵng - Nguyễn Thái Bình	4.7	3.5	5.0	5.0	5.0	5.0	268 Nguyễn Thái Bình, P. 12	Quận Tân Bình	418	2	30.000đ - 55.000đ	07:00 	 20:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Miền Trung	Ăn gia đình,Họp nhóm,Tiếp khách,Giao tận nơi,Takeaway - Mang về	Bún,Chè,Mì,Món nước,Ăn vặt - Ăn nhẹ,Nem	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
34	/ho-chi-minh/tom-tep-quan-nguyen-cu-trinh	Tôm Tép Quán - Nguyễn Cư Trinh	6.9	6.5	6.9	7.5	6.8	6.9	168/28 Nguyễn Cư Trinh	Quận 1	75.4K	77	50.000đ - 150.000đ	11:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối	10:30 PM	Khoảng 10 - 15 phút	Các ngày lễ trong năm	Quán ăn,Quán nhậu	70 người lớn	Món Việt	Uống bia - Nhậu,Họp nhóm,Dành cho Nam giới	Tôm,Trà,Hải sản,Lẩu,Ăn vặt - Ăn nhẹ,Thức uống,Bia,Nước ngọt	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
35	/ho-chi-minh/chivago-chicken-ga-ran-han-quoc-bia	Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thái Học	8.5	8.6	8.5	8.8	8.7	8.1	161 Nguyễn Thái Học, P. Phạm Ngũ Lão	Quận 1	18.2K	85	100.000đ - 500.000đ	00:01 	 23:59	Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Á ,Món Hàn	Ăn gia đình,Họp nhóm,Ăn vặt	Thịt Gà,Gà rán,Thức uống,Bia,Fastfood - Thức ăn nhanh	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
36	/ho-chi-minh/chivago-chicken-ga-ran-han-quoc-bia-nguyen-thi-thap	Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thị Thập	7.7	8.1	8.1	7.4	7.9	7.1	318 Nguyễn Thị Thập, P. Tân Quy	Quận 7	1.4K	7	100.000đ - 500.000đ	00:01 	 23:59	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 7 - 10 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Á ,Món Hàn	Ăn gia đình,Họp nhóm,Tiếp khách	Thịt Gà,Gà rán,Cơm,Fastfood - Thức ăn nhanh	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
37	/ho-chi-minh/muc-nuong-an-duong-vuong	Khu Ăn Vặt An Dương Vương	6.8	6.6	7.2	6.9	6.5	6.8	An Dương Vương 	Quận 5	62.1K	115	20.000đ - 55.000đ	17:00 	 22:00	Buổi xế,Buổi  tối	10:00 PM	Khoảng 10 - 15 phút	Các ngày lễ trong năm	Quán ăn	80 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn bình dân - Quán Cóc	Hải sản,Mực,Ăn vặt - Ăn nhẹ	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
38	/ho-chi-minh/things-cafe	Things Cafe	7.1	8.3	7.1	6.7	7.1	6.1	14 Tôn Thất Đạm	Quận 1	48.8K	70	20.000đ - 55.000đ			Buổi  trưa,Buổi xế,Buổi  tối	09:00 PM	Khoảng 3 - 10 phút	Các ngày lễ trong năm	Café/Dessert	60 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Hẹn hò,Họp nhóm,Thư giãn,Ngắm cảnh,Nghe nhạc,Đọc sách - học bài	Trà,Trà chanh,Café - Kem,Sinh tố - Nước ép,Cơm văn phòng,Thức uống,Nước ngọt,Sữa	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em ', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
39	/ho-chi-minh/banh-mi-hoa-ma	Bánh Mì Hòa Mã - Bánh Mì Chảo	6.1	5.9	6.6	6.4	6.5	5.1	53 Cao Thắng	Quận 3	86.8K	149	50.000đ - 60.000đ	07:00 	 10:00	Buổi sáng	09:30 AM	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Quán ăn	15 người lớn	Món Việt	Ăn gia đình,Ăn vặt	Bánh mì,Bánh - Kẹo	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
40	/ho-chi-minh/ngoi-nha-so-7-cafe	Yên Acoustic Coffee	6.6	7.6	6.2	6.6	6.8	5.9	7 Ngô Thời Nhiệm, P. 7	Quận 3	55.8K	93	30.000đ - 55.000đ	08:30 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Đãi tiệc,Ăn gia đình,Hẹn hò,Họp nhóm,Thư giãn,Nghe nhạc,Đọc sách - học bài	Trà,Trà chanh,Café - Kem,Sinh tố - Nước ép,Thức uống,Nước ngọt	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống ']
41	/ho-chi-minh/osaka-ramen-mi-nhat-phu-my-hung	Osaka Ramen Mì Nhật - Phú Mỹ Hưng	7.5	7.6	8.0	7.8	7.5	6.8	SD-04H, 29-2 Mỹ Phát, 133 Nguyễn Đức Cảnh	Quận 7	31.0K	72	65.000đ - 110.000đ	10:00 	 23:00	Buổi  trưa,Buổi xế,Buổi  tối	21:45	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Nhà hàng	60 người lớn                                    (Có chỗ cho trẻ em)	Món Á ,Món Nhật	Ăn gia đình,Takeaway - Mang về	Món nước,Mì,Sushi & Sashimi,Café - Kem,Sinh tố - Nước ép,Ăn vặt - Ăn nhẹ,Thức uống,Bia,Nước ngọt	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
42	/ho-chi-minh/di-mai-nha-hang-viet-nam	Dì Mai - Nhà Hàng Việt Nam - Lê Thị Hồng Gấm	8.3	8.7	8.4	8.5	8.4	7.6	136 - 138 Lê Thị Hồng Gấm	Quận 1	15.2K	108	50.000đ - 300.000đ	11:00 	 20:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	120 người lớn	Món Việt	Đãi tiệc,Ăn gia đình,Họp nhóm,Takeaway - Mang về	Thịt Gà,Bánh mì,Thịt Heo,Bún,Thịt Bò,Hải sản,Mì,Bánh - Kẹo,Ăn vặt - Ăn nhẹ	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
43	/ho-chi-minh/di-mai-nha-hang-viet-nam-landmark-81	Dì Mai - Nhà Hàng Việt Nam - Vincom Landmark 81	7.7	8.2	8.1	7.9	7.2	7.1	L02-03, Vincom Landmark 81, 772 Điện Biên Phủ, P. 22	Quận Bình Thạnh	4.5K	17	50.000đ - 300.000đ	10:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt	Ăn gia đình,Hẹn hò,Họp nhóm,Tiếp khách,Ăn vặt,Takeaway - Mang về	Thịt Gà,Cơm Chiên,Thịt Heo,Thịt Bò,Hải sản,Ăn vặt - Ăn nhẹ,Cơm	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
44	/ho-chi-minh/di-mai-nha-hang-viet-nam-crescent-mall	Dì Mai - Nhà Hàng Việt Nam - Crescent Mall	7.5	7.7	8.3	6.7	8.3	6.3	Tầng 3 ,Crescent Mall Phase 2, 101 Tôn Dật Tiên, P. Tân Phú	Quận 7	354	3	50.000đ - 300.000đ	10:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt	Đãi tiệc,Ăn gia đình,Hẹn hò,Họp nhóm,Takeaway - Mang về	Thịt Gà,Thịt Bò,Thịt Heo,Bào Ngư,Hải sản,Sườn nướng,Gà xối mỡ,Món nước,Lẩu,Cá,Chân cánh gà nướng,Mực,Cơm,Thức uống	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
45	/ho-chi-minh/di-mai-can-tin-nha-hang-viet-nam-mplaza	Dì Mai Căn Tin - Nhà Hàng Việt Nam - Mplaza		--	--	--	--	--	Tầng B1, 39 Lê Duẩn, P. Bến Nghé	Quận 1	121	0	50.000đ - 300.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Nhà hàng				Hải sản,Cơm	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
46	/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi	Chasu Tea - Trà Sữa Sạch Trái Cây Tươi	8.8	8.6	8.7	9.0	8.8	8.9	95 Hồ Văn Huê, P. 9	Quận Phú Nhuận	4.5K	133	30.000đ - 40.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Hẹn hò,Họp nhóm,Takeaway - Mang về	Trà,Café - Kem,Thức uống,Trà sữa,Sữa	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
47	/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi	Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi	9.2	9.1	9.0	9.4	9.2	9.2	95 Hồ Văn Huê, P. 9	Quận Phú Nhuận	1.9K	126	22.000đ - 35.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Hẹn hò,Họp nhóm,Takeaway - Mang về	Trà,Sinh tố - Nước ép,Thức uống,Trà sữa,Sữa	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
